1539266950.000000
1.000000
82.00
82.00
82.67
82.75
82.60
82.50
82.43
82.38
82.56
82.80
83.09
83.50
83.85
84.14
84.40
84.62
84.82
84.94
85.05
85.10
85.14
85.18
85.22
85.25
85.24
85.23
85.22
85.11
85.00
84.93
84.87
84.84
84.85
84.85
84.91
85.03
85.11
85.11
85.08
85.10
85.15
85.26
85.37
85.45
85.44
85.37
85.30
85.21
85.12
85.04
84.94
84.83
84.68
84.54
84.35
84.11
83.86
83.60
83.46
83.32
83.23
83.12
82.82
82.93
83.07
83.20
83.33
83.47
83.57
83.65
83.72
83.75
83.78
83.82
83.85
83.88
83.92
83.97
84.02
84.08
84.15
84.15
84.17
84.17
84.20
84.27
84.25
84.28
84.33
84.38
84.43
84.43
84.47
84.47
84.45
84.40
84.37
84.35
84.35
84.33
84.30
84.20
84.07
83.92
83.82
83.73
83.68
83.73
83.75
83.77
83.82
83.88
84.08
84.27
84.50
84.77
85.02
85.30
85.43
85.45
85.43
85.43
85.58
85.33
85.08
84.83
84.63
84.43
84.27
84.12
83.98
83.87
83.75
83.62
83.42
83.17
82.92
82.68
82.43
82.18
81.92
81.70
81.47
81.27
81.03
80.77
80.58
80.43
80.27
80.08
79.95
79.88
79.75
79.62
79.43
79.23
79.05
78.92
78.78
78.62
78.57
78.52
78.53
78.63
78.77
78.95
79.10
79.17
79.25
79.37
79.48
79.60
79.60
79.60
79.60
79.72
79.87
80.05
80.28
80.62
80.95
81.25
81.52
81.73
81.98
82.23
82.43
82.63
82.85
83.08
83.28
83.45
83.62
83.82
84.12
84.43
84.75
85.02
85.28
85.53
85.90
86.27
86.47
86.65
86.85
87.07
87.30
87.50
87.70
87.87
87.98
88.03
88.00
87.95
87.97
87.98
88.00
88.03
87.97
87.92
87.75
87.60
87.42
87.18
87.05
86.88
86.77
86.65
86.57
86.48
86.38
86.32
86.28
86.27
86.27
86.18
86.12
86.00
85.88
85.78
85.58
85.43
85.30
85.25
85.12
84.98
84.85
84.68
84.42
84.12
83.82
83.55
83.25
82.90
82.47
82.05
81.63
81.27
80.92
80.58
80.15
79.77
79.52
79.28
79.02
78.72
78.40
78.10
77.80
77.53
77.25
77.00
77.12
77.25
77.33
77.50
77.68
77.83
78.12
78.38
78.62
78.83
79.00
79.22
79.30
79.43
79.55
79.70
79.88
80.03
80.18
80.45
80.73
81.00
81.27
81.53
81.82
82.07
82.30
82.52
82.83
83.12
83.42
83.68
84.00
84.35
84.70
85.10
85.57
86.03
86.50
86.93
87.38
87.85
88.40
89.07
89.73
90.40
91.05
91.72
92.40
93.08
93.82
94.47
95.13
96.08
97.07
98.03
98.98
99.90
100.85
101.78
102.42
103.00
103.63
104.15
104.65
105.15
105.65
106.27
106.90
107.52
108.12
108.63
109.15
109.75
110.30
110.82
111.27
111.72
112.17
112.20
112.22
112.25
112.43
112.93
113.40
113.90
114.42
114.98
115.53
116.10
116.63
117.18
117.72
118.23
118.68
119.10
119.52
119.92
120.33
120.77
121.22
121.73
122.23
122.65
123.08
123.50
123.93
124.35
124.77
125.15
125.50
125.92
126.35
126.52
126.65
126.78
126.93
127.12
127.28
127.47
127.63
127.85
127.92
128.03
128.10
128.15
128.17
128.10
128.03
128.02
128.10
128.23
128.45
128.57
128.72
128.82
128.90
128.98
129.07
129.40
129.70
130.03
130.33
130.25
130.18
130.10
129.98
129.83
129.70
129.58
129.43
129.27
129.12
128.97
128.88
128.82
128.72
128.67
128.62
128.55
128.48
128.38
128.22
128.12
128.05
127.98
127.98
127.98
127.97
127.93
127.90
127.83
127.77
127.72
127.67
127.60
127.55
127.50
127.53
127.57
127.68
127.82
128.05
128.32
128.65
128.98
129.17
129.33
129.50
129.68
129.83
130.00
130.03
130.02
130.05
130.10
130.13
130.17
130.22
130.12
129.88
129.62
129.25
128.87
128.47
128.05
127.48
126.95
126.35
125.73
125.17
124.60
124.03
123.43
122.82
122.15
121.50
120.83
120.18
119.58
119.02
118.45
117.90
117.27
116.57
115.87
115.03
114.15
113.28
112.40
111.57
110.78
110.12
109.38
108.63
107.90
107.13
106.33
105.45
104.57
103.68
102.82
101.98
101.13
100.20
99.18
98.35
97.50
96.68
95.87
95.07
94.28
93.57
92.90
92.23
91.58
90.98
90.40
89.78
89.32
89.00
88.68
88.30
88.02
87.73
87.48
87.48
87.42
87.40
87.40
87.45
87.52
87.52
87.55
87.53
87.63
87.77
87.90
87.97
87.98
88.00
88.00
87.98
87.92
87.90
87.83
87.87
87.95
87.98
88.05
88.12
88.20
88.17
88.17
88.17
88.17
87.98
87.82
87.65
87.50
87.33
87.15
86.98
86.78
86.68
86.67
86.65
86.67
86.63
86.57
86.52
86.35
86.62
86.80
86.93
87.07
87.18
87.28
87.42
87.55
87.68
87.80
87.92
87.97
88.03
88.10
88.03
87.98
87.93
87.85
87.77
87.70
87.72
87.70
87.67
87.60
87.50
87.25
87.08
86.93
86.68
86.40
86.18
86.00
85.82
85.73
85.60
85.43
85.33
85.25
85.13
84.95
84.82
84.72
84.63
84.60
84.75
84.97
85.18
85.35
85.48
85.65
85.78
85.97
86.15
86.33
86.48
86.58
86.73
86.92
87.05
87.27
87.00
86.75
86.48
86.25
86.07
85.88
85.70
85.65
85.62
85.58
85.65
85.52
85.33
85.12
84.98
85.20
85.45
85.73
86.02
86.27
86.55
86.83
87.17
87.45
87.73
88.13
88.47
88.78
89.15
89.53
89.97
90.42
90.85
91.25
91.65
92.08
92.52
92.83
93.12
93.42
93.65
93.87
94.07
94.18
94.37
94.47
94.55
94.67
94.78
94.88
95.08
95.22
95.27
95.30
95.40
95.53
95.63
95.75
95.87
95.83
95.83
95.72
95.67
95.63
95.57
95.52
95.47
95.32
95.17
94.98
94.72
94.70
94.72
94.73
94.72
94.38
94.05
93.73
93.38
92.92
92.33
91.75
91.23
90.65
90.00
89.42
88.83
88.35
87.88
87.50
87.23
86.98
86.72
86.40
86.08
85.77
85.40
85.12
84.85
84.57
84.28
84.00
83.77
83.57
83.32
83.15
83.13
83.15
83.17
83.20
83.10
83.03
82.98
82.97
82.87
82.73
82.63
82.48
82.35
82.35
82.32
82.47
82.57
82.62
82.65
82.65
82.63
82.62
82.60
82.62
82.63
82.63
82.63
82.68
82.75
82.80
82.83
82.83
82.85
83.00
83.20
83.40
83.55
83.83
84.22
84.47
84.75
84.95
85.15
85.28
85.40
85.48
85.57
85.65
85.78
85.93
86.10
86.28
86.48
86.73
87.03
87.42
87.75
88.07
88.42
88.72
88.82
88.88
88.97
89.05
89.17
89.35
89.58
89.78
90.00
90.27
90.50
90.73
90.93
91.13
91.33
91.52
91.68
91.82
91.97
92.15
92.32
92.45
92.55
92.68
92.83
92.98
93.13
93.25
93.38
93.52
93.67
93.88
94.10
94.30
94.53
94.82
95.13
95.40
95.63
95.95
96.23
96.57
96.93
97.30
97.50
97.72
97.95
98.20
98.42
98.57
98.75
98.95
99.15
99.33
99.50
99.60
99.68
99.78
99.95
100.12
100.35
100.60
100.75
100.87
100.98
101.17
101.37
101.57
101.72
101.82
101.83
101.88
101.97
101.98
102.05
102.13
102.20
102.32
