37,-36,-119
56,3,-51
91,33,-4
127,127,81
127,39,66
106,42,11
86,52,40
76,47,-5
55,48,2
50,47,2
48,45,7
43,46,-1
43,41,-9
47,45,-5
45,28,-4
40,23,-8
43,21,-5
54,23,0
66,21,-6
75,19,-10
72,15,1
73,0,9
76,-2,6
74,-6,3
91,9,15
74,5,7
66,15,25
58,10,19
58,11,4
45,1,7
41,-4,9
38,1,12
36,5,10
49,10,0
57,14,-5
68,21,-9
80,9,-6
79,13,-2
63,0,6
57,-7,9
43,-21,16
43,-14,27
60,-6,42
99,20,64
99,28,58
110,36,53
99,36,44
57,17,27
28,7,15
14,1,14
3,-7,12
2,-8,8
-3,-8,3
-3,-8,1
16,-14,-5
73,-27,-4
127,-10,0
127,51,8
127,23,9
116,19,4
107,-4,0
83,-23,-12
55,-11,-3
43,-13,0
39,-12,-5
42,-5,-9
59,5,-15
69,13,-18
86,26,-12
90,37,-3
80,41,7
63,47,18
57,46,15
41,37,18
35,34,18
33,27,17
42,25,18
52,23,22
57,28,30
56,27,33
49,25,37
19,29,39
5,31,44
-18,46,36
-34,52,32
-23,40,7
-30,37,1
-12,74,32
2,84,32
65,85,50
83,122,50
83,127,27
103,127,8
84,127,-20
119,123,-1
10,127,15
11,127,-51
40,127,-51
56,127,-55
54,99,-33
21,88,-18
20,66,-27
32,50,-32
32,51,-20
32,41,-19
36,36,-20
31,38,-9
27,42,-4
26,41,-4
30,48,-1
31,49,4
42,47,3
47,45,5
51,24,21
54,11,26
67,2,40
93,-4,38
99,-7,47
90,-10,46
84,-5,43
62,-1,40
58,-1,32
49,5,33
33,2,33
35,2,28
46,9,20
51,12,18
66,30,17
65,38,15
61,35,11
55,38,14
51,37,15
40,33,16
34,28,14
36,15,11
50,5,6
63,4,5
84,14,16
94,14,19
99,13,22
104,13,21
106,20,19
73,12,10
58,5,5
32,-6,6
25,-12,7
15,-12,6
13,-9,8
12,-2,11
35,4,10
58,9,6
101,50,13
103,53,15
118,50,2
104,57,7
98,63,28
32,27,29
7,3,21
36,-7,-14
37,9,-1
43,3,-16
54,20,-8
71,27,21
74,39,44
95,56,41
124,76,28
115,76,18
124,73,15
110,72,6
89,59,-5
80,54,-12
84,50,-15
69,36,-16
64,28,-19
54,10,-28
45,2,-35
42,-7,-44
19,-10,-35
12,-5,-41
11,1,-62
8,4,-67
23,18,-83
17,16,-87
17,13,-93
58,0,-125
64,-11,-127
70,-20,-125
67,-18,-123
45,10,-128
38,25,-128
15,47,-128
-2,61,-128
-6,63,-128
2,66,-128
14,79,-128
9,127,-17
127,127,-105
-5,127,-54
17,115,-32
37,105,-32
16,77,-16
31,61,-14
50,51,2
57,41,13
54,45,16
30,40,19
34,48,28
-2,30,1
39,61,36
30,64,76
-24,76,79
-23,79,85
-34,67,81
-23,65,76
-5,54,63
9,53,60
26,48,52
35,39,33
42,35,26
48,24,20
54,20,20
59,10,22
62,6,21
77,7,18
82,0,18
79,-1,20
69,1,22
70,-5,21
64,-20,19
68,-20,12
70,-24,6
72,-24,4
74,-20,4
74,-3,8
74,9,7
71,18,1
74,23,2
56,15,-2
45,-7,-11
38,-10,-6
32,-8,3
32,-3,4
46,10,5
77,31,8
101,41,6
108,55,5
99,56,7
82,49,8
72,43,7
54,29,10
35,15,12
29,11,12
17,-1,10
13,-4,7
10,-1,4
20,2,2
59,16,-17
99,40,-18
119,57,-24
121,55,-16
106,44,-8
84,30,6
71,25,15
51,25,29
48,44,35
49,55,34
66,64,32
69,65,30
76,53,30
80,44,30
76,23,24
59,-1,15
55,-9,13
40,-22,7
30,-26,3
17,-27,-7
20,-19,-14
22,-16,-15
13,-9,-19
15,-3,-22
27,15,-42
29,23,-46
37,40,-61
28,50,-65
26,52,-77
38,49,-102
37,43,-107
29,21,-87
32,19,-89
41,25,-118
50,58,-128
44,59,-128
29,99,-128
0,124,-128
-12,127,-128
10,127,-128
52,127,-128
127,108,26
81,74,-13
38,22,-93
40,40,-91
47,50,-56
49,57,-42
44,55,-30
41,58,-22
37,62,-15
19,76,4
12,80,11
3,84,10
-9,95,11
-128,125,90
-85,107,69
-40,92,60
-39,64,54
-35,55,62
-24,50,76
-10,50,78
2,50,76
27,42,58
31,30,47
35,11,43
39,3,42
43,-4,41
56,0,36
65,3,32
79,0,18
86,0,15
82,0,9
72,-3,7
51,-12,7
35,-11,11
34,-6,16
30,-6,16
36,-3,12
40,2,5
43,9,6
68,22,15
105,28,10
122,31,15
113,33,16
105,29,21
82,32,31
67,27,30
44,16,19
21,6,16
13,-1,15
10,-6,12
11,-6,9
17,-7,7
32,-1,5
90,29,-6
120,69,-10
115,67,-5
78,52,9
60,42,19
29,23,20
36,18,16
68,8,7
3,-9,-1
-31,-11,1
87,27,60
60,17,38
83,28,24
98,37,26
116,28,19
107,20,4
87,3,0
72,-7,-2
77,-13,-14
93,-6,-36
91,-1,-33
83,7,-24
72,1,-16
69,2,-15
63,-1,-12
62,0,-10
56,-1,-20
64,2,-29
65,2,-29
74,3,-18
77,8,-11
90,27,0
91,31,1
81,44,16
53,57,23
36,60,20
14,66,23
7,72,23
-3,72,40
1,72,28
15,72,28
16,78,18
31,90,3
127,124,-11
127,127,-9
127,127,-30
127,93,-29
127,80,-114
127,58,-104
126,92,-66
82,76,-92
79,62,-116
50,37,-104
37,28,-95
36,5,-82
27,-25,-62
15,-41,-53
-6,-58,-41
-13,-60,-38
-46,-60,-36
-53,-60,-33
-39,-56,-54
-36,-48,-67
-4,-44,-60
6,-46,-49
15,-38,-42
30,-23,-21
38,-18,-11
50,-9,7
66,-4,19
67,-5,26
76,-3,31
86,-2,29
111,-5,29
85,0,67
75,8,61
81,18,41
67,17,38
55,20,36
74,24,23
70,32,18
82,35,18
84,34,6
56,22,8
42,16,9
34,8,6
11,7,6
26,8,4
67,11,-3
95,27,-3
111,39,-8
101,36,-12
93,14,-15
69,12,-12
28,-2,-6
35,-4,-4
27,-4,-9
38,-2,-11
40,3,-13
65,19,-1
80,28,-2
111,43,-9
105,40,-2
88,32,12
49,25,36
43,31,37
44,42,32
54,48,31
67,54,35
79,51,39
81,48,42
75,36,44
73,29,43
60,13,39
52,3,29
50,0,24
46,-6,12
40,-8,7
32,-11,0
33,-13,-4
34,-12,-8
32,-9,-15
33,-6,-22
35,6,-38
31,9,-42
27,12,-54
27,14,-64
21,11,-71
25,13,-89
30,14,-98
44,14,-107
50,12,-109
52,27,-128
47,40,-128
37,62,-128
20,66,-128
10,57,-128
8,50,-128
17,90,-128
5,127,-128
6,127,-128
66,127,71
103,66,-12
71,23,-45
46,17,-83
53,33,-77
73,52,-40
76,64,-20
63,83,17
37,100,15
22,107,9
-5,111,-10
-31,125,-3
-76,96,-10
-37,99,12
-36,75,32
-43,56,38
-37,55,50
-27,54,53
2,53,56
33,45,61
34,35,57
33,13,54
44,7,62
49,0,66
47,-10,64
52,-10,71
54,-13,64
47,-10,38
52,-9,34
62,-13,27
71,-13,26
71,-14,21
69,-16,19
66,-17,20
54,-21,18
48,-19,17
38,-13,17
36,-7,19
34,2,15
48,7,11
89,26,19
109,35,17
103,32,8
94,30,13
82,23,12
53,20,15
44,18,20
35,16,20
23,10,14
20,8,12
25,11,9
36,15,5
68,30,-4
85,36,-11
95,39,-16
99,43,-2
89,40,8
52,25,25
43,19,29
36,17,32
42,20,36
59,34,40
77,50,40
90,59,38
117,75,38
117,77,35
107,73,28
98,67,21
74,51,6
62,35,-7
60,26,-12
50,13,-25
38,7,-31
22,5,-36
22,11,-51
34,12,-58
10,8,-62
4,16,-77
-3,28,-90
-14,33,-86
24,38,-108
55,18,-125
66,5,-127
70,14,-128
58,23,-128
46,70,-128
35,96,-128
11,118,-128
38,117,-128
-47,126,-128
-44,127,70
18,115,79
91,24,-72
48,15,-78
70,31,-68
90,45,-28
81,50,-20
68,57,-9
59,61,-8
36,71,-4
15,80,-3
-9,94,-5
-60,117,25
-103,106,33
-69,100,61
-59,78,55
-48,53,39
-38,44,45
-19,40,56
3,46,60
17,49,60
39,45,65
29,42,80
36,32,62
42,18,55
43,6,47
57,3,47
63,4,46
81,2,30
83,4,25
79,-6,14
81,-8,12
65,-12,10
53,-19,10
44,-21,11
43,-18,16
46,-6,18
43,14,27
69,27,19
72,36,20
90,44,19
92,39,11
90,31,9
84,30,12
66,24,19
45,14,22
37,9,23
26,0,20
23,-4,17
28,-4,11
34,-2,9
60,11,12
95,34,11
100,43,12
94,39,11
82,33,12
55,17,16
43,10,17
26,1,23
24,0,17
26,-4,8
54,7,19
51,6,10
15,-5,-13
77,64,63
124,57,101
114,39,19
90,27,17
80,28,15
80,21,7
74,7,-9
81,12,-13
83,21,-21
83,20,-19
79,18,-20
68,16,-16
59,11,-10
43,1,-6
45,-7,-6
39,-16,-9
39,-36,-6
40,-56,-7
125,-31,6
127,-1,-18
127,34,-45
127,65,-6
98,63,5
59,55,-4
44,53,3
25,51,12
22,49,16
16,45,21
-3,43,6
-5,43,9
5,59,10
26,71,16
27,75,38
29,66,32
32,63,13
35,115,-9
91,127,-25
110,127,-52
125,127,-48
127,127,-38
127,127,-25
127,127,-128
127,127,-128
84,127,-128
83,103,-82
82,87,-84
67,56,-90
68,47,-82
58,26,-74
49,4,-64
41,-7,-66
18,-37,-66
-1,-46,-59
-20,-54,-45
-34,-59,-40
-58,-65,-31
-40,-77,-24
-57,-73,-64
19,-62,-47
15,-55,-38
2,-30,-8
2,-23,2
18,-10,16
40,-8,29
43,-25,33
57,-57,36
73,-63,31
93,-38,18
98,-4,13
103,28,33
62,24,35
10,22,17
27,45,-13
56,57,-12
84,56,7
72,37,18
65,30,14
58,33,12
52,34,11
47,36,5
53,41,3
62,46,1
72,51,6
74,51,8
78,38,11
70,31,12
60,4,7
57,-4,9
31,-6,22
32,4,29
36,13,30
35,23,24
39,26,-12
122,14,-84
127,-4,-46
37,-12,-33
27,12,24
34,25,46
68,70,53
107,90,37
127,108,21
127,107,14
123,78,2
85,42,13
71,36,15
49,38,-6
44,37,-31
18,20,-69
16,14,-89
-1,5,-96
-3,12,-84
-10,13,-85
2,9,-116
3,10,-128
34,7,-128
42,25,-128
46,51,-128
33,85,-128
30,113,-128
25,127,-128
9,127,-128
-41,118,-124
-38,127,54
-6,127,69
62,63,7
47,13,1
29,-29,-63
24,-41,-93
53,1,-80
91,37,-50
89,54,-34
58,72,-18
44,78,-17
-10,109,-20
-21,127,-26
-69,127,0
-93,127,23
-85,127,9
-75,102,9
-65,82,9
-37,72,11
-22,72,11
6,81,13
33,81,11
43,77,9
51,67,11
52,64,15
44,50,15
40,47,14
47,51,24
55,43,11
65,41,4
75,31,-6
70,26,-7
72,16,-4
73,13,-5
70,10,-8
81,9,-9
78,8,-10
72,0,-13
68,-8,-9
65,-13,-8
64,-18,-7
65,-18,-7
64,-15,-7
69,-14,-9
72,-4,-9
74,2,-9
84,20,-10
76,33,-9
68,34,-9
66,38,-12
66,42,-13
60,60,-8
56,64,-8
46,58,-9
36,49,-8
35,43,-8
37,31,-7
36,26,-2
38,25,5
37,26,8
41,24,9
58,23,6
43,23,3
44,23,1
47,22,-6
65,31,5
44,30,-8
33,41,-7
35,52,-5
38,62,-4
47,89,-5
50,95,-8
38,88,-7
30,85,-4
16,72,1
12,58,1
12,52,0
12,40,-1
13,37,0
14,41,2
16,43,1
17,46,2
16,56,-2
19,63,-4
16,72,-12
17,70,-13
17,75,2
16,86,7
18,67,9
15,62,16
8,70,13
-5,76,3
-5,74,0
0,62,-1
10,49,2
12,45,6
19,33,21
12,23,16
27,8,23
32,7,27
53,8,13
64,12,17
60,19,12
29,41,-6
7,60,-21
-6,85,-54
-5,85,-51
0,106,-23
-2,100,-37
-3,98,-32
-32,88,-29
-45,98,-31
-50,103,-41
-33,118,-31
33,127,11
60,127,2
77,127,-5
47,127,118
126,109,26
67,73,39
28,33,41
2,-9,29
19,7,23
43,29,53
37,119,-1
8,65,-128
-36,88,-88
-23,91,-61
35,72,-16
25,50,-7
17,47,-6
14,41,0
11,41,0
9,49,-7
-1,62,-16
-4,66,-19
2,81,-24
10,84,-27
21,74,-29
31,62,-28
50,34,-17
63,5,9
56,-15,18
52,-38,23
54,-42,25
67,-24,23
62,-21,22
55,-18,26
44,-25,27
29,-24,34
37,-25,25
35,-28,22
38,-45,18
45,-49,28
48,-38,36
48,-22,37
67,-10,34
108,21,27
100,23,34
85,13,22
86,8,5
82,-3,-11
59,-15,-19
56,-20,-27
47,-19,-30
40,-14,-31
46,2,-25
52,5,-20
63,-2,-11
74,-34,-5
74,-50,1
71,-86,22
62,-101,23
46,-95,4
36,-80,-8
12,-42,-17
30,-3,-38
24,9,-38
24,38,-44
18,43,-45
19,26,-48
27,9,-63
29,4,-66
27,5,-67
29,10,-65
26,29,-76
26,43,-84
41,88,-115
26,120,-128
21,127,-128
6,127,-128
-7,127,-128
-9,127,-126
16,127,-128
35,127,-7
47,84,-9
29,60,-13
9,38,-21
13,32,-19
22,27,-11
27,22,-6
37,12,-3
40,3,-4
41,0,-2
46,-8,-4
38,-9,-8
20,-4,12
8,-2,21
-7,4,18
-87,59,127
-24,26,110
-8,57,124
-13,45,98
-11,42,81
-5,41,81
8,40,74
12,28,54
15,25,46
30,22,37
36,22,39
47,22,37
48,22,31
49,21,31
39,22,32
34,24,32
40,22,37
39,21,36
44,19,33
46,17,28
58,9,15
50,5,21
51,-3,23
73,-30,17
82,-34,17
91,-31,19
93,-20,19
84,-21,15
58,-21,7
53,-14,6
40,-8,6
33,-8,8
30,-5,8
47,2,6
53,2,5
78,3,5
88,2,4
91,6,3
91,7,1
73,4,-3
54,-7,-11
48,-8,-8
34,-8,0
31,-7,2
39,5,9
50,15,17
85,37,33
124,61,24
120,66,29
103,68,44
95,66,52
67,69,46
64,73,39
77,77,30
82,75,30
82,71,24
70,49,1
66,35,-3
58,16,-16
46,8,-25
19,9,-41
10,15,-53
10,13,-60
20,7,-77
21,4,-89
24,0,-104
28,2,-104
53,15,-128
53,23,-128
60,41,-128
57,64,-128
60,63,-128
5,108,-128
16,127,-128
16,117,-128
-116,127,103
113,106,-33
-41,84,-79
-76,58,-55
5,42,-49
30,23,-23
31,8,-31
54,12,-27
63,20,-20
53,19,-11
39,23,0
32,28,2
-60,60,37
-13,83,53
-33,104,69
-46,120,74
-55,106,71
-48,91,65
-25,60,52
0,43,45
8,36,41
17,27,31
23,27,30
26,34,34
35,40,38
63,45,54
44,45,55
59,46,57
59,30,44
51,25,45
34,17,45
33,15,40
46,8,29
60,7,23
71,7,21
81,6,22
71,4,19
65,-8,10
55,-7,6
48,-1,8
64,10,5
76,23,0
87,30,-8
87,30,-11
80,25,-12
69,23,-10
42,16,-2
31,10,5
28,10,7
34,15,11
43,21,13
73,29,12
98,37,-3
98,42,2
91,29,12
74,22,8
44,10,8
33,4,15
18,-1,12
26,-7,12
33,-4,13
44,-2,7
71,4,5
96,37,1
112,49,-2
127,68,-3
105,52,17
80,46,40
55,37,37
53,39,37
71,56,45
80,63,41
87,66,38
86,59,32
77,48,26
59,27,17
50,20,13
33,8,1
21,4,-2
9,1,-9
8,1,-25
9,0,-36
11,4,-48
23,8,-58
23,8,-79
15,2,-79
24,4,-103
58,16,-128
70,19,-128
67,27,-128
72,46,-128
66,98,-128
42,95,-128
14,124,-128
-9,127,-128
17,114,-128
-66,127,-128
11,127,92
126,70,8
24,-15,-70
61,-6,-102
71,19,-57
64,20,-32
73,27,-7
71,31,-5
50,47,2
18,68,9
-4,80,10
-95,109,13
-98,93,5
-75,85,36
-61,92,41
-56,76,36
-30,67,39
-9,65,43
18,57,42
29,50,38
49,37,40
52,34,42
57,35,56
59,33,61
56,31,60
64,52,84
63,43,72
55,31,43
52,25,33
43,7,34
46,6,39
46,4,36
55,1,34
59,6,31
62,7,21
66,5,17
84,7,6
88,18,-4
85,18,-4
75,24,-5
70,24,-5
46,22,0
33,17,5
27,11,12
28,13,12
30,15,13
50,29,24
66,34,25
93,48,17
97,48,19
94,31,19
76,23,22
56,14,16
38,-8,11
21,-13,13
17,-6,13
23,5,22
41,15,25
63,40,42
72,46,45
84,58,69
84,61,81
91,60,92
89,52,90
86,51,83
92,61,57
95,66,48
113,74,43
127,83,38
114,69,19
90,42,-3
78,29,-8
45,10,-21
33,6,-24
28,17,-41
34,22,-50
23,27,-60
10,44,-66
18,54,-86
7,51,-104
17,50,-114
59,35,-128
72,26,-128
79,29,-128
70,62,-128
60,90,-128
22,118,-128
14,127,-128
15,127,-128
9,127,-128
20,118,-118
127,127,-23
127,86,-128
-35,33,-128
21,71,-128
49,73,-53
67,73,-12
68,71,-6
47,67,3
48,63,5
11,71,-1
-13,80,-3
-128,86,-4
-94,90,4
-90,77,28
-64,78,49
-53,66,47
-21,61,53
-1,59,56
22,47,46
37,33,38
41,32,42
43,34,54
46,33,62
45,35,74
54,36,79
55,38,74
47,25,49
44,23,44
39,14,38
43,8,33
52,-2,23
53,-5,18
62,-8,13
71,-11,8
82,-11,4
101,11,-6
103,12,-11
84,13,-19
78,10,-15
60,7,-2
39,3,2
34,1,4
25,-3,7
23,-1,8
35,10,13
50,19,19
96,41,36
110,40,20
102,31,19
82,13,20
69,10,24
37,13,28
27,7,23
21,1,16
18,-1,8
22,0,6
24,-6,2
38,-2,6
98,19,4
103,43,-4
91,18,-20
50,40,50
92,42,78
45,4,18
87,-5,21
91,-10,11
96,-24,-22
93,-19,-29
85,-15,-23
83,-10,-23
81,-10,-26
81,-10,-31
82,-7,-43
86,1,-33
82,2,-33
100,12,-34
105,18,-34
97,39,-30
59,52,-10
37,53,-6
6,57,-3
-14,59,2
-4,65,3
0,70,13
23,73,26
26,69,39
39,72,41
61,79,27
85,101,12
127,127,-29
127,127,-54
127,113,-44
127,113,-28
127,34,-128
99,76,-62
113,80,-72
55,46,-88
45,44,-82
44,33,-71
54,21,-75
45,1,-67
36,-16,-50
25,-23,-48
1,-38,-40
-4,-44,-35
-28,-51,-33
-35,-55,-26
-25,-57,-30
-9,-53,-50
0,-48,-33
9,-41,-29
10,-36,-21
17,-28,-3
39,-20,16
58,-23,22
90,-32,29
88,-32,34
83,-29,41
79,-26,27
66,-7,43
58,3,49
58,13,47
71,15,37
66,14,27
73,27,28
71,27,26
66,21,20
59,19,20
49,17,20
39,12,19
37,9,16
44,5,7
56,6,3
87,14,-2
105,33,3
101,33,1
94,29,5
83,25,8
61,10,6
53,1,2
39,-7,0
27,-8,4
25,-6,7
34,0,7
51,5,9
87,24,12
88,28,13
88,24,10
98,20,6
82,16,4
36,7,13
9,3,22
-8,-10,9
41,-8,-28
30,8,-34
92,22,-9
84,34,-19
118,58,-19
117,53,-5
109,51,20
63,41,34
61,42,52
60,59,51
73,72,50
89,81,37
95,84,35
91,76,28
91,64,18
90,56,16
98,40,3
82,30,2
62,15,-17
44,11,-28
25,9,-46
12,17,-59
9,19,-65
10,21,-86
9,18,-93
-1,6,-102
5,6,-110
44,2,-118
65,7,-123
65,14,-128
66,44,-128
58,58,-128
49,80,-128
19,85,-128
27,99,-128
3,127,-128
8,104,-128
62,127,-37
121,116,-32
31,48,-72
9,25,-76
20,15,-63
46,24,-52
56,27,-39
53,34,-23
49,36,-19
38,50,9
22,77,24
6,92,32
-25,93,31
-58,104,51
-71,93,49
-74,84,47
-58,68,42
-14,51,44
3,47,46
21,40,44
25,36,43
32,29,43
34,30,45
35,27,52
63,42,72
68,49,73
61,45,65
49,34,56
37,17,44
35,14,39
59,3,28
76,6,19
81,2,14
86,-1,5
84,-5,1
66,-4,-4
59,-6,-3
44,-8,-4
31,-4,0
28,0,4
28,4,9
33,3,9
68,7,1
96,18,2
110,19,6
100,13,4
92,13,5
67,9,8
52,4,7
31,-5,3
23,-8,1
15,-7,2
20,-1,1
27,6,-1
63,28,9
90,40,12
127,54,7
127,46,9
103,42,27
63,21,39
49,21,53
55,38,58
60,50,61
77,66,54
85,74,51
89,75,52
82,61,36
74,52,27
72,45,16
71,37,5
54,16,-13
42,5,-28
39,5,-41
21,2,-55
13,8,-58
15,23,-68
17,26,-70
5,25,-73
27,34,-103
44,34,-117
56,26,-128
65,29,-128
55,55,-128
55,80,-128
33,127,-128
30,127,-128
24,127,-128
78,127,-128
72,127,71
75,21,-28
47,-26,-93
12,-13,-108
48,14,-61
63,27,-41
65,42,-27
65,43,-14
52,49,0
40,58,2
-5,80,12
-46,76,10
-19,79,28
-48,82,30
-72,80,35
-58,71,46
-38,69,51
-4,55,58
17,42,57
22,41,56
37,39,58
45,39,60
52,36,63
55,35,59
52,34,56
44,30,52
34,25,45
22,16,31
21,10,26
34,5,27
44,5,22
54,6,17
105,23,15
113,33,9
113,32,0
107,28,-1
78,18,0
51,4,4
39,-2,2
24,-9,0
21,-9,1
27,-4,5
33,0,4
75,6,-5
106,25,-7
107,25,-6
101,29,-6
94,30,-1
61,18,8
44,10,4
24,-5,1
11,-7,0
11,-4,0
23,2,1
43,11,4
77,30,10
117,47,11
122,50,5
107,44,18
83,35,37
41,27,58
48,36,62
68,57,60
86,69,55
86,69,48
73,58,34
69,50,26
62,32,12
57,26,9
42,14,4
42,10,5
42,7,-1
50,10,-9
55,11,-17
54,7,-29
48,8,-30
41,19,-46
34,24,-59
23,22,-58
12,35,-81
12,38,-80
19,44,-91
30,41,-101
43,42,-99
64,52,-113
68,72,-128
72,101,-128
82,127,-128
26,127,-128
14,127,-128
15,127,-112
127,127,34
-16,123,116
88,-17,-87
68,-18,-113
57,8,-79
100,25,-53
109,46,-28
76,60,-23
55,69,-16
19,72,-10
9,77,-11
-29,97,3
-56,110,23
-62,93,37
-68,74,40
-63,62,40
-33,46,41
-19,43,43
13,39,53
19,42,56
42,43,59
43,45,76
36,39,75
42,27,61
44,24,63
50,15,59
58,1,40
60,-3,38
60,3,36
73,8,39
90,14,36
92,12,34
73,4,22
49,-8,12
43,-14,8
39,-21,6
38,-24,7
45,-16,12
47,-11,15
58,6,20
66,2,24
82,13,31
94,29,43
89,28,41
84,21,32
78,18,28
56,14,28
34,5,24
26,-1,19
20,-5,13
22,-4,12
37,-3,9
53,3,9
77,20,11
88,27,14
90,31,11
70,25,11
80,21,10
60,12,15
70,2,9
-9,-6,21
47,6,43
59,-4,44
74,1,17
87,12,17
127,26,2
127,34,0
105,25,5
81,13,6
72,3,2
73,-5,-12
76,-5,-23
77,-3,-26
61,0,-12
57,0,-5
61,2,-8
63,7,-9
58,12,-13
55,11,-12
68,13,-4
79,14,6
69,27,19
58,32,29
54,39,42
34,44,31
35,49,25
2,44,24
3,51,28
4,62,34
13,75,47
20,78,43
46,97,40
48,100,33
101,127,41
127,127,18
127,127,5
127,127,-71
127,127,-61
104,82,-128
127,122,-128
92,80,-93
53,51,-128
46,33,-128
17,31,-101
26,21,-97
26,-8,-80
12,-23,-64
-12,-46,-42
-20,-58,-41
-42,-58,-35
-62,-59,-33
-39,-62,-22
-10,-58,-58
-2,-51,-45
7,-33,-43
9,-18,-15
22,-11,-5
65,0,10
77,-2,15
102,-19,31
99,-29,38
82,-45,42
81,-46,36
69,-40,38
59,-15,33
64,1,32
55,13,34
57,20,29
78,34,34
73,43,32
75,44,35
75,38,29
68,34,26
52,24,21
35,15,15
31,11,13
25,3,13
32,2,14
67,5,13
98,13,16
91,19,-2
94,34,4
86,28,4
48,15,-1
39,9,-2
27,-1,1
21,-1,6
22,2,13
41,7,7
40,15,1
111,19,-10
120,21,-20
118,5,-23
113,7,-3
67,-1,11
45,5,34
44,14,37
63,47,51
71,62,56
83,74,54
93,76,55
110,77,59
99,66,52
86,58,41
72,50,29
69,46,25
70,35,5
62,25,-5
48,7,-16
37,-2,-31
30,-2,-37
32,2,-55
26,2,-61
21,4,-72
-4,-4,-62
-15,-1,-71
37,2,-99
45,2,-102
70,1,-124
65,0,-123
58,16,-128
55,36,-128
44,68,-128
21,114,-128
-1,127,-128
2,127,-128
-5,127,-128
0,127,-128
36,127,-14
-13,127,60
64,79,-18
42,36,-28
50,1,-88
61,13,-84
72,26,-32
65,37,-11
61,42,6
34,62,19
21,76,20
-128,84,33
-54,70,-3
-23,85,55
-98,76,29
-87,69,30
-45,60,43
-31,54,41
-10,47,41
3,43,43
16,39,38
27,36,39
33,33,45
37,31,48
43,30,53
47,26,64
43,19,53
66,25,52
72,18,42
78,15,45
83,9,46
73,3,44
47,-11,35
33,-18,28
28,-15,24
35,-6,24
52,-5,21
104,7,8
111,16,0
99,20,-15
82,16,-18
71,16,-16
52,11,-7
42,8,-3
28,6,4
26,8,7
29,7,6
61,19,1
77,20,-8
96,25,-15
101,25,-14
86,19,-15
73,14,-11
48,2,-1
31,-6,1
27,-6,4
25,-1,5
26,3,8
61,22,15
77,32,20
106,42,26
127,66,32
125,63,37
82,50,47
84,57,47
75,64,36
77,69,34
76,64,19
68,41,9
66,30,5
43,8,-15
30,0,-24
20,-6,-41
19,-3,-47
22,3,-60
9,4,-65
8,7,-76
-11,12,-84
-7,19,-85
30,44,-128
30,42,-128
40,36,-128
67,69,-128
77,103,-128
43,109,-128
48,124,-128
6,112,-128
52,106,-29
0,90,15
67,8,-128
48,24,-128
48,29,-72
86,32,-60
70,37,-42
51,46,-19
47,49,-9
32,62,13
17,68,15
-2,80,16
-16,86,15
-53,86,22
-63,77,46
-56,73,46
-52,57,49
-47,52,50
-21,49,60
-8,49,64
11,46,68
23,37,58
30,29,52
37,14,52
40,9,53
51,7,58
48,11,67
46,11,62
61,7,53
62,4,47
60,-6,33
60,-8,30
63,-11,27
69,-6,27
82,-1,21
80,5,15
69,1,12
50,-8,8
43,-11,6
39,-10,9
40,-8,9
56,5,12
64,9,9
71,10,7
76,10,9
78,10,11
72,4,7
63,-4,4
57,-1,2
65,13,21
54,16,21
44,26,25
45,24,22
49,24,14
77,32,7
86,38,4
89,40,3
81,34,2
56,21,3
44,16,2
36,10,2
29,8,1
32,9,0
45,17,5
51,22,6
89,43,8
101,50,8
104,54,25
105,58,26
100,58,36
67,61,24
67,66,18
71,69,10
71,69,10
70,62,12
76,44,18
64,37,19
73,30,-3
70,24,-17
52,23,-41
46,24,-41
23,30,-34
27,44,-49
32,44,-57
21,42,-66
22,49,-77
27,51,-94
33,49,-97
61,27,-102
76,30,-119
71,42,-127
57,76,-128
48,95,-128
22,127,-128
13,127,-128
33,127,-128
71,127,-127
127,127,-52
21,127,10
80,82,-50
33,27,-48
47,21,-43
67,25,-40
67,29,-36
73,37,-26
61,56,-21
30,75,-15
-17,108,42
-16,92,-17
-55,93,0
-53,89,20
-50,80,40
-46,62,52
-37,55,51
-9,49,67
7,47,73
9,46,72
30,39,66
33,33,59
40,25,57
50,27,59
55,22,61
52,18,65
53,9,52
56,3,37
58,0,28
70,-3,18
74,4,18
84,7,12
78,2,7
67,-3,7
43,-11,8
39,-15,9
34,-15,7
36,-12,8
46,-2,14
63,15,18
73,18,22
92,27,21
101,32,19
98,31,23
93,31,26
78,32,32
48,23,32
39,17,29
28,5,21
22,-1,16
19,-2,11
18,5,7
30,18,11
71,52,8
86,65,3
114,76,3
110,76,8
80,53,27
52,22,24
44,15,24
32,13,25
33,17,25
46,29,32
60,40,38
100,60,41
127,75,45
124,79,43
107,71,30
97,63,26
73,43,9
66,33,1
50,24,-16
26,18,-33
13,18,-44
-1,23,-62
-10,25,-65
-2,36,-76
13,40,-87
-1,37,-93
36,35,-126
51,21,-128
74,7,-128
74,4,-128
62,28,-128
66,49,-128
54,96,-128
1,127,-128
-5,127,-128
25,127,-128
17,127,-128
127,127,-80
51,127,-87
20,109,-115
-19,92,-64
-12,81,-46
22,64,-16
42,54,1
58,36,8
49,31,3
39,24,-4
31,32,-5
9,37,-10
-128,40,27
-79,38,5
-37,55,71
-76,69,72
-82,69,73
-39,63,72
-24,61,73
-2,51,74
4,41,69
16,18,57
34,9,56
34,3,55
43,-4,54
49,-4,56
